PARROQUIA_CODIGO,PARROQUIA_NOMBRE,Nulos,Blancos,Ausentes,10,1001,1003,1004,1005,1006,1009,1011,1014,1015,1016,1018,1019,1020,1023,1024,1027,1028,1030,1031,1034,1035,1036,1037,1039,1040,1042,1043,1045,1046,1048,1049,1050,1051,1053,1054,1055,1056,1057,1058,1060,1061,1062,1063,1064,11,12,13,15,16,17,18,2,20,24,25,27,29,3,30,32,36,41,42,44,45,46,47,48,57,60,61,62,65,66,68,7,70,71,73,75,76,78,8,80,81,83,84,85,87,9
9,1035,12 DE DICIEMBRE,58.0,282.0,244.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,4.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,0.0,43.0,0.0,5.0,0.0,0.0,0.0,76.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,50.0
10,1040,DR MIGUEL EGAS/PEGUCHE,506.0,476.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,41.0,753.0,0.0,52.0,0.0,0.0,94.0,75.0,0.0,129.0,0.0,0.0,271.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,40.0
11,1045,DURENO,250.0,203.0,369.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,0.0,8.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,46.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,105,AMERICA /LA CERA,378.0,456.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,54.0,189.0,4.0,12.0,0.0,0.0,74.0,55.0,0.0,39.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,80.0,0.0,0.0,0.0,0.0,32.0,6.0,16.0,0.0
13,1050,PUERTO MURIALDO,150.0,156.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,52.0,0.0,10.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0
14,1055,SAN RAFAEL,195.0,115.0,160.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,76.0,76.0,0.0,25.0,0.0,96.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,1060,SAN SEBASTIAN,423.0,890.0,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,61.0,53.0,5.0,17.0,0.0,0.0,120.0,107.0,0.0,45.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,29.0,20.0,39.0,0.0
16,1065,BARRAGANETE,613.0,1130.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1265.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,64.0,67.0,18.0,19.0,0.0,0.0,132.0,239.0,0.0,60.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,31.0,19.0,56.0,0.0
17,1070,WILFRIDO LOOR MOREIRA,191.0,314.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,39.0,1.0,8.0,0.0,0.0,76.0,30.0,0.0,10.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,16.0,5.0,426.0,0.0
18,1075,SAN ISIDRO,52.0,116.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,38.0,0.0,0.0,0.0,0.0,5.0,31.0,0.0,21.0,0.0,0.0,36.0,0.0,0.0,11.0,0.0,0.0,61.0,0.0,2.0,0.0,0.0,4.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
