PARROQUIA_CODIGO,Elección política,Votos por elección política,% de electores,Número de personas,Votos proporcionales
0,210752,Nulos,91.0,7.64063811922754,17,1
1,210752,Blancos,122.0,10.243492863140219,17,1
2,210752,Ausentes,140.0,11.754827875734676,17,1
3,210752,10,0.0,0.0,17,0
4,210752,1001,0.0,0.0,17,0
5,210752,1003,0.0,0.0,17,0
6,210752,1004,32.0,2.686817800167926,17,0
7,210752,1005,0.0,0.0,17,0
8,210752,1006,0.0,0.0,17,0
9,210752,1009,0.0,0.0,17,0
10,210752,1011,0.0,0.0,17,0
11,210752,1014,0.0,0.0,17,0
12,210752,1015,0.0,0.0,17,0
13,210752,1016,0.0,0.0,17,0
14,210752,1018,0.0,0.0,17,0
15,210752,1019,0.0,0.0,17,0
16,210752,1020,0.0,0.0,17,0
17,210752,1023,0.0,0.0,17,0
18,210752,1024,0.0,0.0,17,0
19,210752,1027,0.0,0.0,17,0
20,210752,1028,0.0,0.0,17,0
21,210752,1030,355.0,29.80688497061293,17,5
22,210752,1031,21.0,1.7632241813602014,17,0
23,210752,1034,0.0,0.0,17,0
24,210752,1035,0.0,0.0,17,0
25,210752,1036,0.0,0.0,17,0
26,210752,1037,0.0,0.0,17,0
27,210752,1039,0.0,0.0,17,0
28,210752,1040,0.0,0.0,17,0
29,210752,1042,0.0,0.0,17,0
30,210752,1043,0.0,0.0,17,0
31,210752,1045,0.0,0.0,17,0
32,210752,1046,10.0,0.8396305625524769,17,0
33,210752,1048,0.0,0.0,17,0
34,210752,1049,0.0,0.0,17,0
35,210752,1050,0.0,0.0,17,0
36,210752,1051,0.0,0.0,17,0
37,210752,1053,0.0,0.0,17,0
38,210752,1054,0.0,0.0,17,0
39,210752,1055,0.0,0.0,17,0
40,210752,1056,0.0,0.0,17,0
41,210752,1057,0.0,0.0,17,0
42,210752,1058,0.0,0.0,17,0
43,210752,1060,0.0,0.0,17,0
44,210752,1061,0.0,0.0,17,0
45,210752,1062,0.0,0.0,17,0
46,210752,1063,0.0,0.0,17,0
47,210752,1064,0.0,0.0,17,0
48,210752,11,70.0,5.877413937867338,17,0
49,210752,12,0.0,0.0,17,0
50,210752,13,0.0,0.0,17,0
51,210752,15,0.0,0.0,17,0
52,210752,16,0.0,0.0,17,0
53,210752,17,0.0,0.0,17,0
54,210752,18,0.0,0.0,17,0
55,210752,2,206.0,17.296389588581025,17,2
56,210752,20,0.0,0.0,17,0
57,210752,24,6.0,0.5037783375314862,17,0
58,210752,25,0.0,0.0,17,0
59,210752,27,0.0,0.0,17,0
60,210752,29,13.0,1.0915197313182199,17,0
61,210752,3,0.0,0.0,17,0
62,210752,30,0.0,0.0,17,0
63,210752,32,0.0,0.0,17,0
64,210752,36,0.0,0.0,17,0
65,210752,41,0.0,0.0,17,0
66,210752,42,20.0,1.6792611251049538,17,0
67,210752,44,34.0,2.8547439126784213,17,0
68,210752,45,0.0,0.0,17,0
69,210752,46,0.0,0.0,17,0
70,210752,47,0.0,0.0,17,0
71,210752,48,0.0,0.0,17,0
72,210752,57,0.0,0.0,17,0
73,210752,60,0.0,0.0,17,0
74,210752,61,9.0,0.7556675062972292,17,0
75,210752,62,0.0,0.0,17,0
76,210752,65,0.0,0.0,17,0
77,210752,66,0.0,0.0,17,0
78,210752,68,0.0,0.0,17,0
79,210752,7,0.0,0.0,17,0
80,210752,70,0.0,0.0,17,0
81,210752,71,0.0,0.0,17,0
82,210752,73,0.0,0.0,17,0
83,210752,75,46.0,3.8623005877413936,17,0
84,210752,76,0.0,0.0,17,0
85,210752,78,16.0,1.343408900083963,17,0
86,210752,8,0.0,0.0,17,0
87,210752,80,0.0,0.0,17,0
88,210752,81,0.0,0.0,17,0
89,210752,83,0.0,0.0,17,0
90,210752,84,0.0,0.0,17,0
91,210752,85,0.0,0.0,17,0
92,210752,87,0.0,0.0,17,0
93,210752,9,0.0,0.0,17,0
94,150151,Nulos,222.0,4.588673005374122,19,0
95,150151,Blancos,190.0,3.927242662257131,19,0
96,150151,Ausentes,748.0,15.460934270359653,19,2
97,150151,10,0.0,0.0,19,0
98,150151,1001,0.0,0.0,19,0
99,150151,1003,758.0,15.667631252583712,19,2
100,150151,1004,0.0,0.0,19,0
101,150151,1005,0.0,0.0,19,0
102,150151,1006,0.0,0.0,19,0
103,150151,1009,0.0,0.0,19,0
104,150151,1011,0.0,0.0,19,0
105,150151,1014,0.0,0.0,19,0
106,150151,1015,0.0,0.0,19,0
107,150151,1016,0.0,0.0,19,0
108,150151,1018,0.0,0.0,19,0
109,150151,1019,0.0,0.0,19,0
110,150151,1020,0.0,0.0,19,0
111,150151,1023,0.0,0.0,19,0
112,150151,1024,233.0,4.816039685820587,19,0
113,150151,1027,0.0,0.0,19,0
114,150151,1028,0.0,0.0,19,0
115,150151,1030,250.0,5.167424555601488,19,0
116,150151,1031,190.0,3.927242662257131,19,0
117,150151,1034,0.0,0.0,19,0
118,150151,1035,0.0,0.0,19,0
119,150151,1036,0.0,0.0,19,0
120,150151,1037,0.0,0.0,19,0
121,150151,1039,0.0,0.0,19,0
122,150151,1040,0.0,0.0,19,0
123,150151,1042,0.0,0.0,19,0
124,150151,1043,0.0,0.0,19,0
125,150151,1045,0.0,0.0,19,0
126,150151,1046,0.0,0.0,19,0
127,150151,1048,0.0,0.0,19,0
128,150151,1049,0.0,0.0,19,0
129,150151,1050,0.0,0.0,19,0
130,150151,1051,0.0,0.0,19,0
131,150151,1053,0.0,0.0,19,0
132,150151,1054,0.0,0.0,19,0
133,150151,1055,0.0,0.0,19,0
134,150151,1056,0.0,0.0,19,0
135,150151,1057,0.0,0.0,19,0
136,150151,1058,0.0,0.0,19,0
137,150151,1060,0.0,0.0,19,0
138,150151,1061,0.0,0.0,19,0
139,150151,1062,0.0,0.0,19,0
140,150151,1063,0.0,0.0,19,0
141,150151,1064,0.0,0.0,19,0
142,150151,11,0.0,0.0,19,0
143,150151,12,0.0,0.0,19,0
144,150151,13,0.0,0.0,19,0
145,150151,15,0.0,0.0,19,0
146,150151,16,0.0,0.0,19,0
147,150151,17,0.0,0.0,19,0
148,150151,18,0.0,0.0,19,0
149,150151,2,1145.0,23.666804464654817,19,4
150,150151,20,0.0,0.0,19,0
151,150151,24,0.0,0.0,19,0
152,150151,25,0.0,0.0,19,0
153,150151,27,0.0,0.0,19,0
154,150151,29,401.0,8.288548987184788,19,1
155,150151,3,0.0,0.0,19,0
156,150151,30,0.0,0.0,19,0
157,150151,32,0.0,0.0,19,0
158,150151,36,0.0,0.0,19,0
159,150151,41,0.0,0.0,19,0
160,150151,42,0.0,0.0,19,0
161,150151,44,0.0,0.0,19,0
162,150151,45,0.0,0.0,19,0
163,150151,46,0.0,0.0,19,0
164,150151,47,0.0,0.0,19,0
165,150151,48,0.0,0.0,19,0
166,150151,57,0.0,0.0,19,0
167,150151,60,0.0,0.0,19,0
168,150151,61,0.0,0.0,19,0
169,150151,62,0.0,0.0,19,0
170,150151,65,0.0,0.0,19,0
171,150151,66,0.0,0.0,19,0
172,150151,68,0.0,0.0,19,0
173,150151,7,0.0,0.0,19,0
174,150151,70,0.0,0.0,19,0
175,150151,71,0.0,0.0,19,0
176,150151,73,0.0,0.0,19,0
177,150151,75,15.0,0.3100454733360893,19,0
178,150151,76,0.0,0.0,19,0
179,150151,78,27.0,0.5580818520049607,19,0
180,150151,8,0.0,0.0,19,0
181,150151,80,586.0,12.112443158329889,19,2
182,150151,81,0.0,0.0,19,0
183,150151,83,0.0,0.0,19,0
184,150151,84,0.0,0.0,19,0
185,150151,85,0.0,0.0,19,0
186,150151,87,73.0,1.5088879702356346,19,0
187,150151,9,0.0,0.0,19,0
188,230151,Nulos,830.0,10.875262054507338,66,7
189,230151,Blancos,817.0,10.704926624737945,66,7
190,230151,Ausentes,1238.0,16.22117400419287,66,10
191,230151,10,0.0,0.0,66,0
192,230151,1001,0.0,0.0,66,0
193,230151,1003,0.0,0.0,66,0
194,230151,1004,0.0,0.0,66,0
195,230151,1005,0.0,0.0,66,0
196,230151,1006,0.0,0.0,66,0
197,230151,1009,0.0,0.0,66,0
198,230151,1011,0.0,0.0,66,0
199,230151,1014,0.0,0.0,66,0
200,230151,1015,0.0,0.0,66,0
201,230151,1016,0.0,0.0,66,0
202,230151,1018,521.0,6.826519916142558,66,4
203,230151,1019,0.0,0.0,66,0
204,230151,1020,0.0,0.0,66,0
205,230151,1023,0.0,0.0,66,0
206,230151,1024,0.0,0.0,66,0
207,230151,1027,117.0,1.5330188679245282,66,1
208,230151,1028,0.0,0.0,66,0
209,230151,1030,1180.0,15.461215932914046,66,10
210,230151,1031,110.0,1.4412997903563942,66,0
211,230151,1034,0.0,0.0,66,0
212,230151,1035,0.0,0.0,66,0
213,230151,1036,0.0,0.0,66,0
214,230151,1037,0.0,0.0,66,0
215,230151,1039,0.0,0.0,66,0
216,230151,1040,0.0,0.0,66,0
217,230151,1042,0.0,0.0,66,0
218,230151,1043,0.0,0.0,66,0
219,230151,1045,0.0,0.0,66,0
220,230151,1046,0.0,0.0,66,0
221,230151,1048,0.0,0.0,66,0
222,230151,1049,0.0,0.0,66,0
223,230151,1050,0.0,0.0,66,0
224,230151,1051,0.0,0.0,66,0
225,230151,1053,0.0,0.0,66,0
226,230151,1054,0.0,0.0,66,0
227,230151,1055,0.0,0.0,66,0
228,230151,1056,0.0,0.0,66,0
229,230151,1057,0.0,0.0,66,0
230,230151,1058,0.0,0.0,66,0
231,230151,1060,0.0,0.0,66,0
232,230151,1061,0.0,0.0,66,0
233,230151,1062,0.0,0.0,66,0
234,230151,1063,0.0,0.0,66,0
235,230151,1064,0.0,0.0,66,0
236,230151,11,165.0,2.161949685534591,66,1
237,230151,12,0.0,0.0,66,0
238,230151,13,0.0,0.0,66,0
239,230151,15,0.0,0.0,66,0
240,230151,16,0.0,0.0,66,0
241,230151,17,0.0,0.0,66,0
242,230151,18,84.0,1.10062893081761,66,0
243,230151,2,0.0,0.0,66,0
244,230151,20,0.0,0.0,66,0
245,230151,24,88.0,1.1530398322851152,66,0
246,230151,25,0.0,0.0,66,0
247,230151,27,0.0,0.0,66,0
248,230151,29,358.0,4.690775681341719,66,3
249,230151,3,187.0,2.45020964360587,66,1
250,230151,30,0.0,0.0,66,0
251,230151,32,112.0,1.4675052410901468,66,0
252,230151,36,0.0,0.0,66,0
253,230151,41,0.0,0.0,66,0
254,230151,42,492.0,6.446540880503145,66,4
255,230151,44,0.0,0.0,66,0
256,230151,45,0.0,0.0,66,0
257,230151,46,0.0,0.0,66,0
258,230151,47,0.0,0.0,66,0
259,230151,48,0.0,0.0,66,0
260,230151,57,0.0,0.0,66,0
261,230151,60,0.0,0.0,66,0
262,230151,61,104.0,1.3626834381551363,66,0
263,230151,62,0.0,0.0,66,0
264,230151,65,0.0,0.0,66,0
265,230151,66,0.0,0.0,66,0
266,230151,68,0.0,0.0,66,0
267,230151,7,0.0,0.0,66,0
268,230151,70,106.0,1.3888888888888888,66,0
269,230151,71,301.0,3.9439203354297696,66,2
270,230151,73,0.0,0.0,66,0
271,230151,75,0.0,0.0,66,0
272,230151,76,0.0,0.0,66,0
273,230151,78,0.0,0.0,66,0
274,230151,8,0.0,0.0,66,0
275,230151,80,0.0,0.0,66,0
276,230151,81,0.0,0.0,66,0
277,230151,83,0.0,0.0,66,0
278,230151,84,49.0,0.6420335429769392,66,0
279,230151,85,0.0,0.0,66,0
280,230151,87,218.0,2.856394129979036,66,1
281,230151,9,555.0,7.272012578616352,66,4
282,100152,Nulos,453.0,12.243243243243244,18,2
283,100152,Blancos,471.0,12.72972972972973,18,2
284,100152,Ausentes,621.0,16.783783783783782,18,3
285,100152,10,0.0,0.0,18,0
286,100152,1001,0.0,0.0,18,0
287,100152,1003,0.0,0.0,18,0
288,100152,1004,0.0,0.0,18,0
289,100152,1005,0.0,0.0,18,0
290,100152,1006,0.0,0.0,18,0
291,100152,1009,0.0,0.0,18,0
292,100152,1011,0.0,0.0,18,0
293,100152,1014,0.0,0.0,18,0
294,100152,1015,0.0,0.0,18,0
295,100152,1016,0.0,0.0,18,0
296,100152,1018,0.0,0.0,18,0
297,100152,1019,0.0,0.0,18,0
298,100152,1020,0.0,0.0,18,0
299,100152,1023,0.0,0.0,18,0
300,100152,1024,0.0,0.0,18,0
301,100152,1027,0.0,0.0,18,0
302,100152,1028,0.0,0.0,18,0
303,100152,1030,621.0,16.783783783783782,18,3
304,100152,1031,96.0,2.5945945945945947,18,0
305,100152,1034,0.0,0.0,18,0
306,100152,1035,0.0,0.0,18,0
307,100152,1036,0.0,0.0,18,0
308,100152,1037,0.0,0.0,18,0
309,100152,1039,0.0,0.0,18,0
310,100152,1040,0.0,0.0,18,0
311,100152,1042,0.0,0.0,18,0
312,100152,1043,0.0,0.0,18,0
313,100152,1045,0.0,0.0,18,0
314,100152,1046,0.0,0.0,18,0
315,100152,1048,0.0,0.0,18,0
316,100152,1049,0.0,0.0,18,0
317,100152,1050,0.0,0.0,18,0
318,100152,1051,0.0,0.0,18,0
319,100152,1053,0.0,0.0,18,0
320,100152,1054,0.0,0.0,18,0
321,100152,1055,0.0,0.0,18,0
322,100152,1056,0.0,0.0,18,0
323,100152,1057,0.0,0.0,18,0
324,100152,1058,0.0,0.0,18,0
325,100152,1060,0.0,0.0,18,0
326,100152,1061,0.0,0.0,18,0
327,100152,1062,0.0,0.0,18,0
328,100152,1063,0.0,0.0,18,0
329,100152,1064,0.0,0.0,18,0
330,100152,11,23.0,0.6216216216216216,18,0
331,100152,12,0.0,0.0,18,0
332,100152,13,0.0,0.0,18,0
333,100152,15,0.0,0.0,18,0
334,100152,16,0.0,0.0,18,0
335,100152,17,0.0,0.0,18,0
336,100152,18,267.0,7.216216216216216,18,1
337,100152,2,545.0,14.72972972972973,18,2
338,100152,20,0.0,0.0,18,0
339,100152,24,20.0,0.5405405405405406,18,0
340,100152,25,0.0,0.0,18,0
341,100152,27,0.0,0.0,18,0
342,100152,29,125.0,3.3783783783783785,18,0
343,100152,3,64.0,1.7297297297297298,18,0
344,100152,30,0.0,0.0,18,0
345,100152,32,44.0,1.1891891891891893,18,0
346,100152,36,0.0,0.0,18,0
347,100152,41,0.0,0.0,18,0
348,100152,42,153.0,4.135135135135135,18,0
349,100152,44,0.0,0.0,18,0
350,100152,45,23.0,0.6216216216216216,18,0
351,100152,46,0.0,0.0,18,0
352,100152,47,0.0,0.0,18,0
353,100152,48,0.0,0.0,18,0
354,100152,57,0.0,0.0,18,0
355,100152,60,0.0,0.0,18,0
356,100152,61,16.0,0.43243243243243246,18,0
357,100152,62,0.0,0.0,18,0
358,100152,65,41.0,1.1081081081081081,18,0
359,100152,66,0.0,0.0,18,0
360,100152,68,0.0,0.0,18,0
361,100152,7,0.0,0.0,18,0
362,100152,70,0.0,0.0,18,0
363,100152,71,0.0,0.0,18,0
364,100152,73,0.0,0.0,18,0
365,100152,75,21.0,0.5675675675675675,18,0
366,100152,76,0.0,0.0,18,0
367,100152,78,28.0,0.7567567567567568,18,0
368,100152,8,0.0,0.0,18,0
369,100152,80,0.0,0.0,18,0
370,100152,81,0.0,0.0,18,0
371,100152,83,0.0,0.0,18,0
372,100152,84,0.0,0.0,18,0
373,100152,85,0.0,0.0,18,0
374,100152,87,27.0,0.7297297297297297,18,0
375,100152,9,41.0,1.1081081081081081,18,0
376,140451,Nulos,44.0,7.213114754098361,23,1
377,140451,Blancos,53.0,8.688524590163935,23,1
378,140451,Ausentes,110.0,18.0327868852459,23,4
379,140451,10,0.0,0.0,23,0
380,140451,1001,0.0,0.0,23,0
381,140451,1003,0.0,0.0,23,0
382,140451,1004,0.0,0.0,23,0
383,140451,1005,0.0,0.0,23,0
384,140451,1006,0.0,0.0,23,0
385,140451,1009,9.0,1.4754098360655739,23,0
386,140451,1011,0.0,0.0,23,0
387,140451,1014,0.0,0.0,23,0
388,140451,1015,0.0,0.0,23,0
389,140451,1016,0.0,0.0,23,0
390,140451,1018,0.0,0.0,23,0
391,140451,1019,0.0,0.0,23,0
392,140451,1020,0.0,0.0,23,0
393,140451,1023,0.0,0.0,23,0
394,140451,1024,0.0,0.0,23,0
395,140451,1027,0.0,0.0,23,0
396,140451,1028,0.0,0.0,23,0
397,140451,1030,43.0,7.049180327868853,23,1
398,140451,1031,0.0,0.0,23,0
399,140451,1034,0.0,0.0,23,0
400,140451,1035,0.0,0.0,23,0
401,140451,1036,0.0,0.0,23,0
402,140451,1037,0.0,0.0,23,0
403,140451,1039,0.0,0.0,23,0
404,140451,1040,0.0,0.0,23,0
405,140451,1042,0.0,0.0,23,0
406,140451,1043,0.0,0.0,23,0
407,140451,1045,0.0,0.0,23,0
408,140451,1046,0.0,0.0,23,0
409,140451,1048,0.0,0.0,23,0
410,140451,1049,0.0,0.0,23,0
411,140451,1050,0.0,0.0,23,0
412,140451,1051,0.0,0.0,23,0
413,140451,1053,0.0,0.0,23,0
414,140451,1054,0.0,0.0,23,0
415,140451,1055,0.0,0.0,23,0
416,140451,1056,0.0,0.0,23,0
417,140451,1057,0.0,0.0,23,0
418,140451,1058,0.0,0.0,23,0
419,140451,1060,0.0,0.0,23,0
420,140451,1061,0.0,0.0,23,0
421,140451,1062,0.0,0.0,23,0
422,140451,1063,0.0,0.0,23,0
423,140451,1064,0.0,0.0,23,0
424,140451,11,11.0,1.8032786885245902,23,0
425,140451,12,0.0,0.0,23,0
426,140451,13,4.0,0.6557377049180327,23,0
427,140451,15,0.0,0.0,23,0
428,140451,16,0.0,0.0,23,0
429,140451,17,0.0,0.0,23,0
430,140451,18,0.0,0.0,23,0
431,140451,2,278.0,45.57377049180328,23,10
432,140451,20,0.0,0.0,23,0
433,140451,24,0.0,0.0,23,0
434,140451,25,0.0,0.0,23,0
435,140451,27,0.0,0.0,23,0
436,140451,29,31.0,5.081967213114754,23,1
437,140451,3,0.0,0.0,23,0
438,140451,30,0.0,0.0,23,0
439,140451,32,0.0,0.0,23,0
440,140451,36,0.0,0.0,23,0
441,140451,41,0.0,0.0,23,0
442,140451,42,0.0,0.0,23,0
443,140451,44,0.0,0.0,23,0
444,140451,45,0.0,0.0,23,0
445,140451,46,0.0,0.0,23,0
446,140451,47,0.0,0.0,23,0
447,140451,48,0.0,0.0,23,0
448,140451,57,0.0,0.0,23,0
449,140451,60,0.0,0.0,23,0
450,140451,61,0.0,0.0,23,0
451,140451,62,0.0,0.0,23,0
452,140451,65,0.0,0.0,23,0
453,140451,66,0.0,0.0,23,0
454,140451,68,0.0,0.0,23,0
455,140451,7,0.0,0.0,23,0
456,140451,70,0.0,0.0,23,0
457,140451,71,0.0,0.0,23,0
458,140451,73,0.0,0.0,23,0
459,140451,75,0.0,0.0,23,0
460,140451,76,0.0,0.0,23,0
461,140451,78,5.0,0.819672131147541,23,0
462,140451,8,0.0,0.0,23,0
463,140451,80,0.0,0.0,23,0
464,140451,81,0.0,0.0,23,0
465,140451,83,0.0,0.0,23,0
466,140451,84,0.0,0.0,23,0
467,140451,85,0.0,0.0,23,0
468,140451,87,12.0,1.9672131147540983,23,0
469,140451,9,10.0,1.639344262295082,23,0
470,100250,Nulos,2670.0,15.524158381301238,20,3
471,100250,Blancos,1117.0,6.4945636374207805,20,1
472,100250,Ausentes,2731.0,15.87883016454445,20,3
473,100250,10,0.0,0.0,20,0
474,100250,1001,0.0,0.0,20,0
475,100250,1003,0.0,0.0,20,0
476,100250,1004,0.0,0.0,20,0
477,100250,1005,0.0,0.0,20,0
478,100250,1006,0.0,0.0,20,0
479,100250,1009,0.0,0.0,20,0
480,100250,1011,0.0,0.0,20,0
481,100250,1014,0.0,0.0,20,0
482,100250,1015,0.0,0.0,20,0
483,100250,1016,0.0,0.0,20,0
484,100250,1018,0.0,0.0,20,0
485,100250,1019,0.0,0.0,20,0
486,100250,1020,0.0,0.0,20,0
487,100250,1023,0.0,0.0,20,0
488,100250,1024,0.0,0.0,20,0
489,100250,1027,0.0,0.0,20,0
490,100250,1028,0.0,0.0,20,0
491,100250,1030,2334.0,13.570556427699286,20,2
492,100250,1031,216.0,1.2558869701726845,20,0
493,100250,1034,0.0,0.0,20,0
494,100250,1035,0.0,0.0,20,0
495,100250,1036,0.0,0.0,20,0
496,100250,1037,0.0,0.0,20,0
497,100250,1039,0.0,0.0,20,0
498,100250,1040,0.0,0.0,20,0
499,100250,1042,0.0,0.0,20,0
500,100250,1043,0.0,0.0,20,0
501,100250,1045,0.0,0.0,20,0
502,100250,1046,0.0,0.0,20,0
503,100250,1048,0.0,0.0,20,0
504,100250,1049,0.0,0.0,20,0
505,100250,1050,0.0,0.0,20,0
506,100250,1051,0.0,0.0,20,0
507,100250,1053,0.0,0.0,20,0
508,100250,1054,0.0,0.0,20,0
509,100250,1055,0.0,0.0,20,0
510,100250,1056,0.0,0.0,20,0
511,100250,1057,0.0,0.0,20,0
512,100250,1058,0.0,0.0,20,0
513,100250,1060,0.0,0.0,20,0
514,100250,1061,0.0,0.0,20,0
515,100250,1062,0.0,0.0,20,0
516,100250,1063,0.0,0.0,20,0
517,100250,1064,0.0,0.0,20,0
518,100250,11,108.0,0.6279434850863422,20,0
519,100250,12,0.0,0.0,20,0
520,100250,13,0.0,0.0,20,0
521,100250,15,0.0,0.0,20,0
522,100250,16,0.0,0.0,20,0
523,100250,17,0.0,0.0,20,0
524,100250,18,88.0,0.5116576545147974,20,0
525,100250,2,1632.0,9.48892377463806,20,1
526,100250,20,0.0,0.0,20,0
527,100250,24,129.0,0.7500436071864643,20,0
528,100250,25,0.0,0.0,20,0
529,100250,27,0.0,0.0,20,0
530,100250,29,1321.0,7.680679109250538,20,1
531,100250,3,300.0,1.744287458573173,20,0
532,100250,30,0.0,0.0,20,0
533,100250,32,443.0,2.5757311471597184,20,0
534,100250,36,0.0,0.0,20,0
535,100250,41,0.0,0.0,20,0
536,100250,42,1553.0,9.029594743880459,20,1
537,100250,44,0.0,0.0,20,0
538,100250,45,149.0,0.8663294377580092,20,0
539,100250,46,0.0,0.0,20,0
540,100250,47,0.0,0.0,20,0
541,100250,48,0.0,0.0,20,0
542,100250,57,0.0,0.0,20,0
543,100250,60,0.0,0.0,20,0
544,100250,61,177.0,1.029129600558172,20,0
545,100250,62,0.0,0.0,20,0
546,100250,65,133.0,0.7733007733007733,20,0
547,100250,66,0.0,0.0,20,0
548,100250,68,0.0,0.0,20,0
549,100250,7,0.0,0.0,20,0
550,100250,70,0.0,0.0,20,0
551,100250,71,0.0,0.0,20,0
552,100250,73,0.0,0.0,20,0
553,100250,75,39.0,0.22675736961451248,20,0
554,100250,76,0.0,0.0,20,0
555,100250,78,1233.0,7.1690214547357405,20,1
556,100250,8,0.0,0.0,20,0
557,100250,80,0.0,0.0,20,0
558,100250,81,0.0,0.0,20,0
559,100250,83,0.0,0.0,20,0
560,100250,84,0.0,0.0,20,0
561,100250,85,0.0,0.0,20,0
562,100250,87,443.0,2.5757311471597184,20,0
563,100250,9,383.0,2.226873655445084,20,0
564,131351,Nulos,716.0,11.099054410168966,16,1
565,131351,Blancos,1329.0,20.601457138428152,16,3
566,131351,Ausentes,956.0,14.819407843745156,16,2
567,131351,10,0.0,0.0,16,0
568,131351,1001,0.0,0.0,16,0
569,131351,1003,0.0,0.0,16,0
570,131351,1004,0.0,0.0,16,0
571,131351,1005,0.0,0.0,16,0
572,131351,1006,0.0,0.0,16,0
573,131351,1009,0.0,0.0,16,0
574,131351,1011,0.0,0.0,16,0
575,131351,1014,0.0,0.0,16,0
576,131351,1015,0.0,0.0,16,0
577,131351,1016,0.0,0.0,16,0
578,131351,1018,0.0,0.0,16,0
579,131351,1019,0.0,0.0,16,0
580,131351,1020,0.0,0.0,16,0
581,131351,1023,0.0,0.0,16,0
582,131351,1024,0.0,0.0,16,0
583,131351,1027,0.0,0.0,16,0
584,131351,1028,0.0,0.0,16,0
585,131351,1030,1763.0,27.329096264145093,16,4
586,131351,1031,20.0,0.3100294527980158,16,0
587,131351,1034,0.0,0.0,16,0
588,131351,1035,0.0,0.0,16,0
589,131351,1036,0.0,0.0,16,0
590,131351,1037,0.0,0.0,16,0
591,131351,1039,0.0,0.0,16,0
592,131351,1040,0.0,0.0,16,0
593,131351,1042,0.0,0.0,16,0
594,131351,1043,0.0,0.0,16,0
595,131351,1045,0.0,0.0,16,0
596,131351,1046,0.0,0.0,16,0
597,131351,1048,0.0,0.0,16,0
598,131351,1049,0.0,0.0,16,0
599,131351,1050,0.0,0.0,16,0
600,131351,1051,0.0,0.0,16,0
601,131351,1053,0.0,0.0,16,0
602,131351,1054,156.0,2.4182297318245234,16,0
603,131351,1055,0.0,0.0,16,0
604,131351,1056,0.0,0.0,16,0
605,131351,1057,0.0,0.0,16,0
606,131351,1058,0.0,0.0,16,0
607,131351,1060,0.0,0.0,16,0
608,131351,1061,0.0,0.0,16,0
609,131351,1062,0.0,0.0,16,0
610,131351,1063,0.0,0.0,16,0
611,131351,1064,0.0,0.0,16,0
612,131351,11,30.0,0.46504417919702373,16,0
613,131351,12,0.0,0.0,16,0
614,131351,13,0.0,0.0,16,0
615,131351,15,0.0,0.0,16,0
616,131351,16,0.0,0.0,16,0
617,131351,17,0.0,0.0,16,0
618,131351,18,162.0,2.511238567663928,16,0
619,131351,2,100.0,1.550147263990079,16,0
620,131351,20,16.0,0.24802356223841265,16,0
621,131351,24,25.0,0.38753681599751977,16,0
622,131351,25,0.0,0.0,16,0
623,131351,27,0.0,0.0,16,0
624,131351,29,231.0,3.580840179817083,16,0
625,131351,3,151.0,2.3407223686250194,16,0
626,131351,30,0.0,0.0,16,0
627,131351,32,37.0,0.5735544876763292,16,0
628,131351,36,0.0,0.0,16,0
629,131351,41,0.0,0.0,16,0
630,131351,42,300.0,4.650441791970237,16,0
631,131351,44,0.0,0.0,16,0
632,131351,45,0.0,0.0,16,0
633,131351,46,0.0,0.0,16,0
634,131351,47,0.0,0.0,16,0
635,131351,48,19.0,0.29452798015811504,16,0
636,131351,57,0.0,0.0,16,0
637,131351,60,79.0,1.2246163385521625,16,0
638,131351,61,20.0,0.3100294527980158,16,0
639,131351,62,0.0,0.0,16,0
640,131351,65,0.0,0.0,16,0
641,131351,66,0.0,0.0,16,0
642,131351,68,0.0,0.0,16,0
643,131351,7,0.0,0.0,16,0
644,131351,70,0.0,0.0,16,0
645,131351,71,0.0,0.0,16,0
646,131351,73,0.0,0.0,16,0
647,131351,75,23.0,0.3565338707177182,16,0
648,131351,76,0.0,0.0,16,0
649,131351,78,164.0,2.5422415129437295,16,0
650,131351,8,0.0,0.0,16,0
651,131351,80,0.0,0.0,16,0
652,131351,81,0.0,0.0,16,0
653,131351,83,0.0,0.0,16,0
654,131351,84,89.0,1.3796310649511703,16,0
655,131351,85,26.0,0.4030382886374205,16,0
656,131351,87,39.0,0.6045574329561308,16,0
657,131351,9,0.0,0.0,16,0
658,120250,Nulos,2152.0,10.530951798385123,77,8
659,120250,Blancos,3806.0,18.62490824565696,77,14
660,120250,Ausentes,2428.0,11.881575727917788,77,9
661,120250,10,0.0,0.0,77,0
662,120250,1001,0.0,0.0,77,0
663,120250,1003,0.0,0.0,77,0
664,120250,1004,0.0,0.0,77,0
665,120250,1005,0.0,0.0,77,0
666,120250,1006,0.0,0.0,77,0
667,120250,1009,0.0,0.0,77,0
668,120250,1011,0.0,0.0,77,0
669,120250,1014,0.0,0.0,77,0
670,120250,1015,421.0,2.060190849033521,77,1
671,120250,1016,0.0,0.0,77,0
672,120250,1018,0.0,0.0,77,0
673,120250,1019,0.0,0.0,77,0
674,120250,1020,0.0,0.0,77,0
675,120250,1023,0.0,0.0,77,0
676,120250,1024,0.0,0.0,77,0
677,120250,1027,0.0,0.0,77,0
678,120250,1028,0.0,0.0,77,0
679,120250,1030,5861.0,28.68118424272082,77,22
680,120250,1031,0.0,0.0,77,0
